word,dlt_stor
purchases,1
occurred,1
during,1
these,1
months.,0
As,1
the,2
flowers,1
grew,2
in,2
"popularity,",2
professional,2
growers,1
paid,2
higher,4
and,3
higher,2
prices,1
for,1
bulbs,1
with,1
the,1
virus.,0
By,1
sixteen,1
"thirty-four,",2
in,2
part,1
as,2
a,2
result,2
of,2
demand,2
from,2
the,2
"French,",2
speculators,1
began,1
to,1
enter,1
the,1
market.,0
In,1
sixteen,1
"thirty-six,",2
the,2
Dutch,1
created,1
a,1
type,1
of,1
formal,1
futures,1
"markets,",2
which,1
merchants,1
used,1
to,1
sell,3
and,2
buy,1
contracts,1
to,1
buy,2
bulbs,1
at,1
the,1
end,1
of,1
the,1
season.,0
Traders,1
met,3
at,3
taverns,2
and,1
buyers,1
were,1
required,1
to,1
pay,1
a,1
fee,1
per,1
trade.,0
People,1
were,1
purchasing,2
bulbs,1
at,1
higher,3
and,2
higher,1
"prices,",0
intending,1
to,1
re-sell,2
them,1
for,1
a,1
profit.,0
"However,",2
such,2
a,2
scheme,1
could,1
not,1
last,1
unless,1
someone,1
was,1
ultimately,1
willing,1
to,1
pay,3
such,3
high,3
prices,2
and,1
take,1
possession,1
of,1
the,1
bulbs.,0
In,1
February,1
sixteen,1
"thirty-seven,",2
tulip,2
traders,1
could,1
no,2
longer,1
find,2
new,2
buyers,1
willing,1
to,1
pay,2
increasingly,3
inflated,2
prices,1
for,1
their,1
bulbs.,0
As,1
this,2
realization,1
set,2
"in,",2
the,2
demand,2
for,2
tulips,1
"collapsed,",4
and,1
prices,1
plummeted.,0
The,1
speculative,1
bubble,1
burst.,0
Some,1
were,1
left,1
holding,2
contracts,1
to,1
purchase,2
tulips,1
at,1
prices,2
now,1
ten,2
times,1
greater,1
than,1
those,1
on,1
the,1
open,1
"market,",0
while,1
others,1
found,2
themselves,1
in,1
possession,1
of,1
bulbs,1
now,1
worth,1
a,1
fraction,1
of,1
the,1
price,1
they,1
had,1
paid.,0
The,1
event,1
was,1
popularized,2
in,2
eighteen,2
forty-one,1
by,1
the,1
book,1
'Extraordinary,3
Popular,2
Delusions,3
and,2
the,2
Madness,2
of,2
"Crowds',",3
that,1
a,2
British,2
journalist,1
Charles,2
Mackay,1
wrote.,0
That,1
crowds,2
of,2
people,1
often,1
behave,2
irrationally,1
was,1
the,1
main,1
thesis,3
of,3
the,3
"book,",4
and,1
tulip,2
mania,1
was,1
one,1
of,1
the,1
primary,1
examples.,0
According,2
to,1
"Mackay,",2
at,2
one,2
point,1
twelve,2
acres,2
of,2
land,1
were,1
offered,1
for,1
a,1
Semper,1
Augustus,1
bulb.,0
He,1
claims,1
that,1
many,2
such,2
investors,2
ruined,2
by,2
the,2
fall,2
in,2
prices,1
were,1
"desperate,",4
and,1
Dutch,2
commerce,1
suffered,1
a,1
severe,1
shock.,0
In,1
Mackay's,3
"account,",2
the,2
panicked,2
tulip,2
speculators,1
sought,1
help,1
from,1
the,1
government,2
of,2
the,2
"Netherlands,",2
which,1
responded,1
by,1
declaring,1
that,1
anyone,2
who,2
had,2
bought,3
contracts,2
to,2
purchase,3
bulbs,2
in,2
the,2
future,1
could,1
void,2
their,2
contract,1
by,1
payment,1
of,1
a,1
ten,1
percent,1
fee.,0
Attempts,2
that,2
were,2
made,2
to,2
resolve,3
the,3
situation,2
to,2
the,2
satisfaction,2
of,2
all,2
parties,1
were,1
unsuccessful.,0
The,1
mania,1
finally,1
"ended,",2
Mackay,2
"says,",2
with,1
individuals,1
stuck,1
with,1
the,1
bulbs,1
they,1
held,1
at,1
the,1
end,1
of,1
the,1
crash.,0
No,1
court,1
would,1
enforce,2
payment,2
of,2
a,2
"contract,",2
since,1
judges,1
regarded,2
the,2
debts,1
as,1
contracted,3
through,3
"gambling,",4
and,1
thus,0
not,1
enforceable,1
by,1
law.,0
Although,1
Mackay's,5
book,1
is,1
a,1
classic,1
that,2
many,3
publishing,3
houses,3
continue,3
reprinting,2
"today,",2
his,2
account,1
is,1
contested.,0
Many,1
modern,1
scholars,1
believe,2
the,3
mania,2
was,2
not,2
as,2
extraordinary,2
as,2
Mackay,2
"described,",2
with,1
some,1
arguing,1
that,1
the,2
price,2
changes,1
may,1
not,1
have,1
constituted,1
a,1
bubble.,0
Research,2
on,2
the,2
tulip,2
mania,1
is,1
difficult,1
because,2
of,1
the,1
limited,1
data,1
from,1
the,1
sixteen,1
thirties.,0
"However,",2
some,2
modern,2
economists,1
have,1
proposed,1
rational,1
"explanations,",6
rather,3
than,2
a,2
speculative,2
"mania,",2
for,1
the,1
rise,3
and,2
fall,1
in,1
prices.,0
For,1
"example,",2
other,2
"flowers,",4
such,3
as,2
the,2
"hyacinth,",2
also,1
had,1
high,1
prices,2
on,2
the,3
flower's,5
"introduction,",2
which,1
then,1
fell,1
dramatically.,0
The,1
high,1
prices,1
may,1
also,1
have,1
been,1
driven,1
by,1
expectations,1
of,1
a,1
parliamentary,1
decree,0
that,1
contracts,1
could,1
be,1
voided,2
for,2
a,2
small,2
"cost,",2
thus,1
lowering,1
the,1
risk,1
to,1
buyers.,0
Despite,1
these,1
disagreements,2
about,2
whether,2
the,3
phenomenon,2
technically,2
constituted,2
an,2
economic,2
"bubble,",2
the,2
term,1
'tulip,3
mania',2
is,1
still,1
often,1
used,2
metaphorically,1
to,1
refer,1
to,1
any,1
large,1
economic,1
"bubble,",2
when,1
asset,2
prices,1
deviate,1
from,1
intrinsic,1
values.,0
Tourette's,3
"syndrome,",4
a,2
neurological,2
disorder,2
characterized,2
by,2
"repetitive,",4
involuntary,2
"movements,",2
was,1
named,1
for,1
Dr.,1
Georges,1
Gilles,1
de,1
la,1
"Tourette,",2
the,1
pioneering,1
French,1
neurologist,1
who,1
first,1
described,2
the,2
condition,1
in,1
an,1
eighty-six-year-old,1
French,1
noblewoman.,0
It,1
is,1
almost,2
always,1
in,1
childhood,1
that,1
the,2
early,2
symptoms,2
of,2
Tourette's,3
are,1
first,1
"noticed,",2
with,1
the,1
average,1
onset,1
between,1
the,1
ages,1
of,1
seven,3
and,2
ten,1
years.,0
It,1
is,1
estimated,3
that,3
two,4
hundred,4
thousand,4
Americans,3
have,3
the,3
most,4
severe,3
form,3
of,3
"Tourette's,",7
and,1
as,2
many,3
as,2
one,3
in,3
a,3
hundred,2
people,1
exhibit,1
milder,3
and,2
less,2
complex,1
symptoms,1
that,1
include,1
chronic,2
motor,3
and,2
vocal,1
tics,2
or,1
transient,1
tics,1
of,1
childhood.,0
For,1
the,1
majority,2
of,2
people,2
diagnosed,2
with,2
the,2
"disorder,",2
Tourette's,3
is,1
not,1
a,1
chronic,1
condition,1
with,1
symptoms,1
lasting,1
a,1
lifetime.,0
Rather,1
it,1
is,1
a,1
condition,1
whose,2
severity,1
peaks,2
in,2
the,2
early,2
"teens,",2
with,1
improvement,0
occurring,3
in,3
the,3
late,3
teens,2
and,1
continuing,1
into,1
adulthood.,0
"However,",2
approximately,2
ten,2
percent,2
of,2
those,2
affected,1
have,1
a,1
progressive,3
or,2
disabling,1
course,1
that,1
lasts,1
into,1
adulthood.,0
It,1
is,1
not,1
uncommon,2
for,2
symptoms,1
to,1
be,1
present,2
for,2
an,2
extended,2
period,2
of,2
time,1
before,1
a,2
formal,2
diagnosis,2
of,2
Tourette's,3
is,1
obtained.,0
The,1
reasons,2
for,2
this,1
are,1
many,2
and,1
may,1
include,1
the,1
fact,0
that,1
for,2
families,3
and,2
physicians,1
unfamiliar,2
with,2
"Tourette's,",4
mild,4
and,3
even,3
moderate,2
tic,2
symptoms,1
may,1
be,1
considered,1
"inconsequential,",6
part,3
of,3
a,3
developmental,3
"phase,",4
or,1
the,1
result,1
of,1
another,1
condition.,0
For,1
"example,",2
parents,1
may,1
think,1
that,1
eye,2
blinking,1
is,1
related,3
to,3
vision,3
problems,2
or,1
that,1
sniffing,1
is,1
related,1
to,1
seasonal,1
allergies.,0
There,1
are,1
many,1
patients,1
who,1
are,1
self-diagnosed,1
after,1
"they,",10
their,5
"parents,",8
other,4
"relatives,",6
or,2
friends,1
read,4
or,3
hear,2
about,2
Tourette's,3
from,1
others.,0
Tics,1
are,1
classified,1
as,1
either,1
simple,2
or,1
complex.,0
Simple,1
motor,1
tics,1
are,1
"sudden,",2
"brief,",2
repetitive,1
movements,1
that,1
involve,1
a,1
limited,1
number,1
of,1
muscle,1
groups.,0
Some,2
of,2
the,2
more,3
common,2
simple,2
tics,1
include,1
eye,1
"blinking,",8
facial,4
"grimacing,",6
shoulder,3
"shrugging,",4
and,1
head,3
or,2
shoulder,1
jerking.,0
Simple,1
"vocalizations,",4
which,2
motor,3
tics,2
typically,2
"precede,",2
might,1
include,1
repetitive,1
"throat-clearing,",8
"sniffing,",6
or,2
grunting,1
sounds.,0
Complex,1
tics,1
are,1
"distinct,",2
coordinated,1
patterns,2
of,2
movement,1
that,1
involve,1
several,1
muscle,1
groups.,0
Complex,1
motor,1
tics,1
might,1
include,1
facial,1
grimacing,1
combined,1
with,1
a,1
head,1
twist,2
and,1
a,1
shoulder,1
shrug.,0
Other,1
complex,1
motor,1
tics,1
may,1
actually,1
appear,2
"purposeful,",2
including,1
sniffing,8
or,7
touching,6
"objects,",10
"hopping,",8
"jumping,",6
"bending,",4
or,1
twisting.,0
Complex,1
vocal,1
tics,1
include,1
words,2
or,1
phrases.,0
Perhaps,1
the,2
most,3
dramatic,4
and,3
disabling,2
tics,1
include,1
motor,1
movements,4
that,4
result,4
in,4
self-harm,3
such,4
as,3
punching,4
oneself,3
in,3
the,3
"face,",4
or,1
vocal,1
tics,1
including,1
"coprolalia,",6
which,3
involves,3
uttering,3
swear,3
"words,",4
or,1
"echolalia,",2
which,1
involves,1
repeating,1
the,1
words,3
or,2
phrases,1
of,1
others.,0
Tics,1
are,1
often,1
worse,3
with,3
excitement,4
or,3
anxiety,2
and,1
better,1
during,1
"calm,",2
focused,1
activities.,0
Certain,1
physical,1
experiences,1
can,1
trigger,3
or,2
worsen,1
tics.,0
For,1
"example,",2
tight,2
collars,1
may,1
trigger,3
neck,3
"tics,",4
or,1
hearing,2
another,3
person,2
sniff,3
or,2
throat-clear,1
may,1
trigger,1
the,1
production,1
of,1
similar,1
sounds.,0
Tics,1
come,4
and,3
go,2
over,2
"time,",2
varying,1
in,1
"type,",8
"frequency,",6
"location,",4
and,1
severity.,0
The,1
first,1
symptoms,2
Tourette's,7
patients,2
experience,1
usually,1
occur,2
in,2
the,2
head,4
and,3
neck,2
"area,",2
though,1
they,1
may,1
progress,1
to,1
include,1
muscles,1
of,1
the,1
trunk,2
and,1
extremities.,0
The,1
symptoms,2
of,2
Tourette's,3
are,1
"involuntary,",4
but,1
there,1
are,1
some,1
people,1
who,1
can,1
sometimes,1
"suppress,",10
"camouflage,",8
or,3
otherwise,3
manage,2
their,2
tics,1
in,1
an,1
effort,1
to,1
minimize,2
their,2
impact,1
on,1
functioning.,0
"However,",2
people,2
affected,2
by,2
Tourette's,3
often,1
report,1
a,1
substantial,1
buildup,3
in,3
tension,2
when,2
suppressing,2
their,2
tics,1
to,1
the,1
point,1
where,1
they,1
often,1
feel,1
that,1
the,2
tic,1
must,1
be,1
expressed.,0
Tics,2
in,2
response,2
to,2
an,2
environmental,2
trigger,1
can,1
appear,3
to,3
be,3
voluntary,4
or,3
"purposeful,",4
but,1
are,1
not.,0
Many,1
people,2
with,2
Tourette's,3
experience,1
additional,1
neurobehavioral,1
problems,1
that,1
include,1
"inattention,",6
hyperactivity,2
and,1
impulsivity.,0
People,2
with,2
Tourette's,3
have,1
also,1
reported,3
problems,3
with,3
depression,4
or,3
anxiety,3
"disorders,",4
as,3
well,2
as,1
other,1
difficulties,1
Tourette's,5
syndrome,1
may,1
or,1
may,1
not,1
directly,1
cause.,0
Tourette's,3
is,1
a,1
diagnosis,1
doctors,1
make,1
after,1
verifying,1
that,1
the,2
patient,1
has,1
had,2
both,2
motor,4
and,3
vocal,2
tics,1
for,1
at,2
least,2
one,1
year.,0
The,1
existence,2
of,2
other,2
neurological,3
or,2
psychiatric,2
conditions,1
can,1
also,1
help,1
doctors,1
establish,1
the,2
diagnosis,2
of,2
Tourette's,3
is,1
the,1
correct,1
one.,0
Knowledgeable,1
clinicians,2
consulted,2
by,2
patients,1
do,1
not,1
often,1
misdiagnose,1
common,1
tics.,0
"However,",2
atypical,2
symptoms,3
or,2
atypical,2
presentation,2
such,3
as,2
onset,3
of,3
symptoms,2
in,2
adulthood,1
may,1
require,2
specialty,2
expertise,1
for,1
diagnosis.,0
There,1
are,1
no,1
blood,3
or,2
laboratory,1
tests,1
needed,1
for,1
diagnosis.,0
"However,",2
neuroimaging,2
"studies,",8
which,4
include,4
magnetic,4
resonance,4
"imaging,",12
computerized,6
"tomography,",10
and,4
"electroencephalograms,",6
as,4
well,3
as,2
certain,2
lab,2
tests,1
may,1
be,1
used,1
to,1
rule,2
out,1
other,1
conditions,0
that,2
Tourette's,5
might,2
be,2
confused,1
with.,0
In,1
terms,2
of,2
the,2
role,3
of,3
genes,2
in,2
the,2
"disorder,",2
evidence,2
from,2
twin,4
and,3
family,2
studies,1
suggests,1
that,1
Tourette's,3
is,1
an,1
inherited,1
disorder.,0
Although,1
early,2
family,2
studies,1
suggested,2
an,3
autosomal,3
dominant,3
mode,3
of,3
inheritance,2
characterized,2
the,2
"condition,",2
more,2
recent,2
studies,1
discovered,1
the,2
pattern,2
of,2
inheritance,1
was,1
much,1
more,1
complex.,0
Although,1
there,1
may,1
be,1
a,1
few,1
genes,2
that,2
have,2
substantial,2
"effects,",2
it's,4
also,2
possible,1
that,1
many,2
genes,4
with,4
smaller,4
effects,3
and,2
environmental,2
factors,1
may,1
play,2
a,2
role,1
in,1
the,1
development,1
of,1
Tourette's.,1
Genetic,1
studies,1
also,1
suggest,3
that,3
some,4
forms,4
of,4
Attention,4
Deficit,4
Hyperactivity,4
Disorder,5
and,4
Obsessive,4
Compulsive,4
Disorder,3
are,3
genetically,3
related,3
to,3
"Tourette's,",7
but,1
there,1
is,1
less,1
evidence,1
for,1
a,1
genetic,1
relationship,1
between,1
Tourette's,5
and,1
other,1
neurobehavioral,1
problems,1
that,2
Tourette's,5
commonly,1
co-occurs,1
with.,0
An,1
important,1
role,2
in,2
Tourette's,5
gene,2
expression,1
is,1
played,1
by,1
the,1
sex,1
of,1
the,1
person.,0
In,1
"particular,",2
males,2
affected,2
by,2
the,2
gene,1
are,1
more,1
likely,3
to,3
have,3
tics,2
and,1
females,2
who,2
have,2
a,2
genetic,2
predisposition,1
are,1
more,1
likely,1
to,1
have,1
obsessive-compulsive,1
symptoms.,0
Much,1
current,1
research,1
is,1
aimed,1
at,1
better,1
understanding,1
the,1
genetic,1
basis,5
and,4
symptomology,3
of,3
"Tourette's,",7
as,3
well,2
as,1
its,1
relationship,1
to,1
related,1
disorders.,0
The,1
hope,1
is,1
that,1
this,2
research,1
leads,1
to,1
better,1
diagnostic,1
tools,3
and,2
better,2
treatments,1
for,1
Tourette's.,1
