word,dlt_stor
about,1
inspiring,1
people.”,0
"Fildes,",4
"49,",2
is,1
at,1
the,1
forefront,1
of,1
the,2
UK's,3
burgeoning,1
astrotourism,1
industry.,0
The,1
pivotal,1
moment,2
for,2
Northumberland,1
came,2
in,2
2013,1
when,1
the,2
entire,2
national,3
park,3
housing,2
Hadrian's,5
"Wall,",4
along,2
with,2
Kielder,2
Water,3
and,3
Forest,3
"Park,",4
some,2
"1,500",2
square,2
"kilometers,",2
was,1
awarded,1
Dark,2
Sky,2
Park,1
"status,",2
the,1
only,1
one,1
in,1
England.,0
Dark,1
Sky,1
Parks,1
are,1
rare.,0
The,1
2013,1
Star,1
Count,1
revealed,1
that,1
only,2
5%,4
of,2
the,2
UK,2
population,1
can,1
see,2
more,4
than,3
31,2
stars,1
on,1
a,1
good,1
night.,0
The,1
"Tucson,",2
Arizona-based,5
International,1
Dark-Sky,5
Association,2
(IDA),4
confers,2
the,2
status,1
only,1
on,1
places,1
that,1
take,2
major,2
steps,1
to,1
avoid,1
light,1
pollution.,0
Recipients,1
must,1
also,1
prove,1
their,2
night,2
skies,1
are,1
sufficiently,1
dark.,0
In,1
Northumberland,1
Dark,1
Sky,1
"Park,",2
as,2
the,3
area,2
was,2
"rebadged,",2
it,1
is,1
so,1
dark,1
that,1
Venus,1
casts,2
a,2
shadow,1
on,1
the,1
Earth.,0
Duncan,3
"Wise,",4
visitor,2
development,2
officer,2
for,2
the,2
Northumberland,2
National,3
Park,2
"Authority,",2
helped,1
to,1
spearhead,1
the,1
campaign,1
for,1
dark-sky,5
status.,0
“We,1
tend,2
to,2
look,3
at,3
landscape,2
as,2
everything,3
up,2
to,2
the,2
"horizon,”",3
Wise,1
said.,0
“But,1
what,2
about,2
what's,2
above,1
it?”,0
Wise,2
and,2
others,1
spent,1
years,1
drawing,4
up,3
their,3
submission,2
to,2
the,2
"IDA,",2
collecting,2
reams,2
of,2
light,2
readings,1
and,1
forming,2
an,2
alliance,2
of,2
local,2
"councils,",6
parks',7
bodies,2
and,2
community,2
groups,1
to,1
produce,1
an,1
exterior,1
lighting,1
master,1
plan,1
that,1
influences,1
the,1
construction,1
of,1
new,1
developments,1
in,1
the,1
area.,0
Their,1
efforts,1
have,1
been,1
vindicated.,0
Many,2
of,2
the,2
1.5,2
million,2
who,2
visit,3
Northumberland,2
each,2
year,1
are,1
now,1
aware,1
of,1
its,1
Dark,1
Sky,1
status.,0
“We,1
get,2
a,2
lot,2
of,2
people,2
coming,3
here,2
to,2
see,3
the,3
sky,2
"now,”",3
says,1
the,1
man,1
at,1
the,1
car-hire,5
firm,1
in,1
Newcastle.,0
“They,1
come,2
in,2
autumn,2
and,2
"winter,",2
when,1
it's,2
darkest.,0
Good,2
for,2
the,2
local,2
hotels,1
as,1
they,1
get,3
business,2
all,3
year,2
round,1
now.”,0
Wise,1
acknowledges,2
that,2
Northumberland,2
needs,2
to,2
do,3
more,2
to,2
capitalize,2
on,2
its,2
scarce,2
resource,1
and,1
believes,1
the,2
region,1
needs,2
a,3
couple,3
more,2
observatories,1
to,1
ensure,1
that,1
visitors,1
will,1
see,1
what,1
they,1
came,1
for.,0
A,1
£14m,4
national,1
landscape,1
discovery,1
"center,",4
which,2
he,2
describes,2
as,2
the,3
north's,5
answer,2
to,2
the,2
Eden,2
"Project,",2
will,1
have,2
an,2
observatory,1
when,1
it,1
is,1
completed,1
in,1
a,1
couple,1
of,1
years.,0
Fildes,1
has,1
grand,1
designs.,0
He,1
is,1
planning,3
Britain's,7
first,3
"“astrovillage,”",9
one,2
that,2
would,2
house,3
the,3
largest,3
public,3
observatory,2
in,2
the,2
world,1
and,1
boast,1
a,1
100-seat,5
"auditorium,",6
a,3
100-seat,11
"planetarium,",4
a,2
one-meter,8
aperture,2
"telescope,",2
and,1
radiomagnetic,2
and,2
solar,1
telescopes.,0
The,1
multimillion-pound,5
project,1
would,1
feature,2
a,2
hotel,1
and,1
draw,3
in,3
"100,000",3
people,2
a,2
"year,",2
four,2
times,1
the,1
number,1
currently,1
able,1
to,1
use,1
the,1
observatory.,0
Fildes,1
is,1
cryptic,2
about,2
his,2
backers,1
but,1
believes,1
the,2
astrovillage,1
will,1
be,1
a,1
reality,1
by,1
2018.,0
"However,",2
Northumberland,1
faces,1
competition.,0
Galloway,1
Forest,1
Park,2
in,2
Scotland,1
also,1
has,1
Dark,2
Sky,2
Park,1
status.,0
Since,1
Exmoor,1
was,1
designated,3
Europe's,7
first,3
International,3
Dark,3
Sky,3
Reserve,3
–,3
one,3
notch,3
below,3
Dark,3
Sky,3
Park,2
–,2
in,2
"2011,",2
a,2
range,2
of,2
local,2
businesses,2
offering,2
stargazing,2
breaks,2
and,2
safaris,1
has,1
sprung,1
up.,0
The,1
UK,1
will,1
have,1
to,1
go,2
some,2
way,1
to,1
eclipse,1
northern,1
"Chile,",2
which,1
boasts,2
more,4
than,3
a,3
dozen,2
tourist,2
observatories,1
and,1
has,1
some,1
of,1
the,1
clearest,1
skies,1
in,1
the,1
world.,0
The,1
Teide,1
National,1
Park,2
in,2
Tenerife,1
is,1
also,1
becoming,1
a,1
major,1
astrotourism,1
destination.,0
"So,",2
what,1
is,1
driving,1
the,1
desire,1
to,1
look,1
upwards?,0
The,1
media,1
have,1
helped.,0
TV,1
presenters,2
like,2
Brian,2
Cox,1
have,1
attracted,1
a,1
new,1
generation,1
of,1
stargazers.,0
Technology,1
has,1
also,1
played,1
a,1
part.,0
Apps,2
such,3
as,2
Stellarium,1
now,1
turn,2
smartphones,1
into,1
pocket-size,5
planetariums.,0
"Ultimately,",2
"though,",2
Fildes,1
believes,1
people,1
are,1
starting,1
to,1
appreciate,1
what,1
lies,1
above.,0
On,1
the,1
top,2
of,2
a,2
"hill,",2
above,2
Northumberland's,5
beautiful,2
Kielder,3
Water,2
"lake,",2
a,2
group,2
of,2
people,1
are,1
waiting,3
in,3
a,3
car,3
park,2
next,1
to,1
a,1
strange,1
wooden,1
building.,0
They,1
are,1
here,2
because,3
of,2
the,2
darkness,1
and,1
this,1
is,1
Kielder,1
"Observatory,",2
the,1
center,1
of,1
Britain's,5
latest,2
industry,1
–,1
astrotourism.,0
The,1
people,2
who,2
are,2
waiting,2
outside,1
are,1
lucky.,0
Many,1
more,1
people,1
apply,2
for,2
a,2
night,3
of,3
stargazing,2
at,2
the,2
observatory,1
but,1
not,1
everyone,1
can,1
come,1
because,1
numbers,1
are,1
strictly,1
limited.,0
"Inside,",2
the,2
observatory's,5
founder,3
and,3
lead,3
"astronomer,",4
Gary,2
"Fildes,",2
speaks,1
to,1
his,1
colleagues.,0
The,1
team,1
discusses,2
that,2
they,2
might,2
see,2
the,2
northern,2
lights,1
but,1
Fildes,1
doesn't,2
think,1
they,1
will.,0
"Instead,",2
they,1
decide,1
to,1
use,2
their,2
powerful,2
telescopes,1
to,1
look,2
at,2
Jupiter,2
and,2
Venus,1
"and,",2
"later,",2
to,1
find,1
stars,1
such,2
as,1
Capella,1
and,1
Betelgeuse.,0
An,1
extra,1
attraction,1
is,1
the,1
appearance,1
of,1
the,1
International,1
Space,1
Station.,0
Fildes,1
is,1
a,1
leading,1
figure,1
in,1
the,2
UK's,3
growing,1
astrotourism,1
industry.,0
The,1
key,1
moment,2
for,2
Northumberland,1
came,2
in,2
2013,1
when,1
the,2
entire,2
national,2
"park,",4
about,3
"1,500",2
square,2
kilometers,2
in,2
"area,",2
got,1
Dark,2
Sky,2
Park,1
status.,0
It,1
is,1
the,1
only,1
one,1
in,1
England.,0
Dark,1
Sky,1
Parks,1
are,1
rare.,0
The,1
2013,1
Star,1
Count,1
showed,1
that,1
only,2
5%,4
of,2
the,2
UK,2
population,1
can,1
see,2
more,4
than,3
31,2
stars,1
on,1
a,1
clear,1
night.,0
The,1
International,1
Dark-Sky,5
Association,2
(IDA),4
gives,2
the,2
status,2
of,2
Dark,2
Sky,2
Park,1
only,1
to,1
places,1
that,1
take,2
big,2
steps,1
to,1
prevent,1
light,1
pollution.,0
The,1
areas,1
must,1
also,1
prove,1
their,2
night,2
skies,1
are,1
very,1
dark.,0
In,1
Northumberland,1
Dark,1
Sky,1
"Park,",2
it,1
is,1
so,1
dark,1
that,1
Venus,1
casts,2
a,2
shadow,1
on,1
the,1
Earth.,0
Duncan,3
"Wise,",4
visitor,2
development,2
officer,2
for,2
the,2
Northumberland,2
National,2
"Park,",2
helped,1
to,1
lead,2
the,2
campaign,1
for,1
dark-sky,5
status.,0
“We,1
usually,1
think,2
that,2
'landscape',6
is,2
everything,3
up,2
to,2
the,2
"horizon,”",3
Wise,1
said.,0
“But,1
what,2
about,2
what's,2
above,1
the,1
horizon?”,0
Wise,2
and,2
others,1
spent,2
years,2
preparing,3
their,3
application,2
to,2
the,2
IDA,1
–,1
they,1
collected,1
thousands,1
of,1
light,1
readings.,0
Because,2
of,1
their,1
hard,1
"work,",2
many,2
of,2
the,2
1.5,3
million,2
tourists,2
who,2
visit,3
Northumberland,2
each,2
year,1
are,1
now,1
aware,1
of,1
its,1
Dark,1
Sky,1
status.,0
“A,1
lot,2
of,2
people,1
come,3
here,2
to,2
see,3
the,3
sky,2
"now,”",3
says,1
a,1
man,1
who,1
works,1
for,1
a,1
local,1
car-hire,5
company.,0
“They,1
come,2
in,2
autumn,2
and,2
"winter,",2
when,1
it's,2
darkest.,0
It's,2
good,2
for,2
the,2
local,2
hotels,1
because,1
tourists,1
come,2
all,3
year,2
round,1
now.”,0
Wise,1
agrees,1
that,1
Northumberland,1
needs,1
to,1
do,2
more,1
to,1
take,1
advantage,1
of,1
its,1
dark,1
"skies,",2
which,1
are,1
very,1
rare.,0
He,1
believes,1
the,2
region,1
needs,2
more,2
observatories,1
to,1
make,1
sure,1
that,1
visitors,1
will,1
see,1
what,1
they,1
came,1
for.,0
A,1
new,1
£14-million,7
national,1
landscape,1
discovery,1
center,1
will,1
have,2
an,2
observatory,1
when,1
it,1
is,1
completed,1
in,1
a,1
couple,1
of,1
years.,0
Fildes,1
has,1
big,1
ambitions.,0
He,1
is,1
planning,2
Britain's,5
first,2
“astrovillage”,4
–,1
it,1
would,1
have,1
the,1
largest,1
public,1
observatory,2
in,2
the,2
"world,",2
a,1
100-seat,5
"auditorium,",4
a,2
100-seat,8
"planetarium,",2
and,1
radiomagnetic,2
and,2
solar,1
telescopes.,0
The,1
multimillion-pound,5
project,1
would,1
also,1
have,2
a,2
hotel,1
and,1
attract,2
"100,000",2
visitors,2
a,2
year,1
–,1
that,1
is,1
four,2
times,1
the,1
number,1
that,1
are,1
currently,1
able,1
to,1
use,1
the,1
observatory.,0
Fildes,1
believes,1
the,2
astrovillage,1
will,1
be,1
a,1
reality,1
by,1
2018.,0
"However,",2
Northumberland,1
has,1
competition.,0
Galloway,1
Forest,1
Park,2
in,2
Scotland,1
also,1
has,1
Dark,2
Sky,2
Park,1
status.,0
Exmoor,2
in,2
south-west,8
England,1
became,3
Europe's,7
first,3
International,3
Dark,3
Sky,3
Reserve,2
–,2
one,2
level,2
below,2
Dark,2
Sky,2
Park,1
–,1
in,1
2011.,0
A,1
number,2
of,2
local,2
businesses,2
there,1
now,1
offer,1
stargazing,1
holidays.,0
The,1
UK,1
is,1
not,1
as,1
good,1
as,1
northern,1
"Chile,",2
which,1
has,1
more,3
than,2
ten,1
tourist,1
observatories,1
and,1
some,1
of,1
the,1
clearest,1
skies,1
in,1
the,1
world.,0
"So,",2
why,1
do,1
people,1
want,1
to,1
look,1
at,1
the,1
night,1
sky?,0
The,1
media,1
have,1
helped.,0
TV,1
programmes,2
about,2
astronomy,1
have,1
attracted,1
a,1
new,1
generation,1
of,1
stargazers.,0
Technology,1
has,1
also,1
made,2
astronomy,1
more,1
popular.,0
Apps,2
such,3
as,2
Stellarium,1
now,1
turn,2
smartphones,1
into,1
pocket-size,5
planetariums.,0
But,1
Fildes,1
believes,1
"that,",2
most,2
"importantly,",2
people,1
are,1
starting,1
to,1
appreciate,1
the,1
sky.,0
The,1
regulation,1
eight,2
hours,2
in,2
the,2
office,1
is,1
over.,0
The,1
most,2
important,1
work,2
of,2
the,2
day,1
is,1
done;,2
whatever,2
is,2
left,1
can,1
wait,1
until,1
the,1
morning.,0
This,1
is,1
the,1
point,1
many,2
workers,1
would,1
think,1
about,1
heading,1
for,1
the,1
door.,0
"Yet,",2
for,2
millions,2
of,2
Japanese,2
"employees,",2
the,2
thought,2
of,2
clearing,4
away,3
their,3
desks,2
and,2
being,2
at,2
home,2
in,2
time,2
for,2
dinner,1
is,1
enough,1
to,1
invite,2
accusations,2
of,2
disloyalty,1
to,1
the,1
company.,0
"But,",2
after,2
decades,2
of,2
giving,4
companies,3
carte,3
blanche,2
to,2
milk,2
every,2
last,2
drop,2
of,2
productivity,2
from,2
their,2
"workforce,",2
a,2
challenge,2
to,2
Japan's,5
ingrained,2
culture,2
of,2
overwork,1
has,1
come,1
from,1
the,1
"government,",2
which,1
is,1
considering,1
making,2
it,1
a,1
legal,1
requirement,1
for,1
workers,1
to,1
take,2
at,3
least,3
five,3
days',5
paid,2
holiday,1
a,1
year.,0
Japanese,1
employees,1
are,1
currently,1
entitled,1
to,1
an,2
average,2
18.5,2
days',3
paid,1
holiday,2
a,2
year,1
–,1
only,2
two,1
fewer,2
than,2
the,2
global,2
average,1
–,1
with,1
a,1
minimum,2
of,2
ten,2
"days,",2
as,3
well,2
as,1
15,1
one-day,5
national,1
holidays.,0
In,1
"reality,",2
few,1
come,2
even,2
close,2
to,2
taking,2
their,2
full,2
"quota,",2
typically,1
using,1
only,1
nine,1
of,1
their,1
18.5-day,5
average,1
entitlement.,0
While,1
many,2
British,2
workers,1
regard,3
a,3
two-week,11
summer,3
holiday,2
as,2
an,2
inalienable,2
"right,",2
workers,2
in,2
Japan,1
have,1
come,1
to,1
see,2
a,2
four-night,8
vacation,1
as,1
the,1
height,1
of,1
self-indulgence.,2
The,1
"move,",4
to,2
be,2
debated,2
in,2
the,2
current,2
parliamentary,2
"session,",2
comes,1
after,1
companies,1
started,1
encouraging,2
employees,1
to,1
nap,2
on,2
the,2
job,1
to,1
improve,1
their,1
performance.,0
By,1
the,1
end,2
of,2
the,2
"decade,",2
the,2
government,1
hopes,1
"that,",2
if,2
"passed,",2
the,2
law,1
will,1
push,2
Japanese,2
employees,1
towards,1
following,1
the,1
example,2
set,2
by,2
British,2
"workers,",2
who,1
use,1
an,1
average,2
of,2
20,3
days',3
paid,2
annual,2
"leave,",2
and,1
those,2
in,2
"France,",2
who,1
take,1
an,1
average,1
of,1
25.,0
Japan's,3
unforgiving,1
work,1
culture,1
may,1
have,1
helped,3
turn,4
it,3
into,3
an,3
economic,3
"superpower,",4
its,2
corporate,2
foot,2
soldiers,2
revered,3
in,3
the,3
rest,3
of,3
the,3
world,2
for,2
their,2
commitment,2
to,2
the,2
"company,",2
but,1
this,1
has,1
often,1
been,1
to,1
the,1
exclusion,1
of,1
everything,1
else.,0
Japan's,3
low,1
birth,1
rate,2
and,2
predictions,2
of,2
rapid,2
population,2
decline,1
are,1
partly,1
blamed,1
on,1
the,1
lack,2
of,2
time,1
couples,1
have,1
to,1
start,1
families.,0
More,1
employees,1
are,1
falling,4
ill,3
from,3
"stress,",4
or,2
"worse,",2
succumbing,2
to,2
"karoshi,",4
death,1
through,1
overwork.,0
Despite,1
studies,2
suggesting,2
that,2
longer,3
hours,3
in,3
the,3
office,4
or,4
workshop,3
or,3
on,3
the,3
factory,3
floor,2
do,2
not,2
necessarily,2
make,3
people,2
more,2
"productive,",2
today's,5
workers,1
are,1
still,1
nursing,2
a,2
collective,2
hangover,1
from,1
the,1
bubble,1
years,1
of,1
the,1
1980s.,0
About,1
22%,3
of,2
Japanese,2
work,1
more,3
than,2
49,1
hours,2
a,2
"week,",2
compared,2
with,2
16%,5
of,3
US,3
workers,2
and,2
11%,4
in,2
France,2
and,2
"Germany,",2
according,2
to,1
data,1
from,1
the,1
Japanese,1
government.,0
In,1
spending,5
14,5
hours,4
a,4
day,3
at,3
work,2
and,2
giving,3
up,2
many,2
of,2
her,2
paid,2
"holidays,",2
Erika,2
Sekiguchi,1
is,1
not,1
even,1
an,1
extreme,1
example.,0
The,1
36-year-old,9
trading,2
company,1
employee,1
used,2
eight,2
of,2
her,2
20,2
days,3
of,3
paid,3
vacation,2
in,2
"2014,",2
six,2
of,2
which,1
counted,1
as,1
sick,1
leave.,0
“Nobody,2
else,1
uses,2
their,2
vacation,2
"days,”",3
Sekiguchi,1
said.,0
She,1
faces,2
a,2
dilemma:,2
never,1
to,1
take,3
time,2
off,1
or,1
to,1
invite,2
criticism,1
for,1
leaving,2
her,2
colleagues,1
in,1
the,1
lurch.,0
Yuu,3
"Wakebe,",4
a,2
health,3
ministry,2
official,3
overseeing,4
policy,3
on,3
working,3
"hours,",4
who,2
admits,2
putting,3
in,3
100,3
hours,3
of,3
overtime,2
a,2
"month,",2
blames,1
the,1
irresistible,1
pressure,1
to,1
match,2
one's,5
"colleagues,",4
hour,1
for,1
hour.,0
“It,1
is,1
a,2
worker's,3
right,2
to,2
take,2
paid,2
"vacations,”",3
Wakebe,1
said.,0
“But,1
unfortunately,2
working,2
in,2
Japan,1
involves,1
quite,1
a,1
lot,1
of,1
volunteer,1
spirit.”,0
That,1
fear,2
of,2
being,2
ostracized,2
at,2
work,1
is,1
being,1
blamed,1
for,1
a,1
rise,1
in,1
stress-related,5
"illness,",4
premature,2
death,1
and,1
suicide.,0
According,2
to,1
official,1
"data,",2
about,2
200,2
people,1
die,2
every,2
year,1
from,1
heart,1
"attacks,",4
strokes,1
and,1
other,1
karoshi,1
events,1
brought,2
on,1
by,1
punishing,1
work,1
schedules.,0
The,1
prime,1
"minister,",4
Shinzo,2
"Abe,",2
is,1
not,1
known,1
for,1
taking,1
long,1
vacations.,0
Yet,1
even,1
he,1
has,1
spoken,3
out,2
against,2
the,2
unreasonable,2
demands,2
companies,2
place,2
on,2
their,2
employees,1
as,1
they,1
struggle,1
to,1
stay,2
afloat,1
in,1
a,1
more,2
complex,1
globalized,1
market.,0
Japan's,3
working,1
"culture,",2
Abe,2
said,2
"recently,",2
“falsely,2
beatifies,1
long,1
hours”.,0
You've,2
spent,2
eight,2
hours,1
in,1
the,1
office.,0
You've,2
finished,1
the,1
most,2
important,1
work,1
of,1
the,1
day.,0
This,1
is,1
the,1
time,1
when,1
most,2
workers,1
would,1
think,1
about,1
going,1
home.,0
"But,",2
for,2
millions,2
of,2
Japanese,2
"employees,",2
if,2
they,2
leave,3
work,2
and,2
arrive,3
home,2
in,2
time,2
for,2
"dinner,",2
people,1
say,1
that,1
they,1
are,1
disloyal,1
to,1
their,1
company.,0
But,1
"now,",2
the,2
government,1
is,1
trying,1
to,1
do,1
something,1
about,1
Japan's,3
culture,1
of,1
overwork.,0
It,1
wants,1
to,1
make,2
workers,1
take,2
at,3
least,3
five,3
days',5
paid,2
holiday,1
a,1
year.,0
Japanese,1
employees,1
are,1
allowed,2
an,2
average,2
of,2
18.5,3
days',5
paid,2
holiday,2
a,2
"year,",2
fewer,1
than,1
the,1
global,1
average.,0
Companies,1
must,1
allow,2
them,1
a,1
minimum,1
of,1
ten,2
days',3
paid,1
"holiday,",2
plus,1
15,1
one-day,5
national,1
holidays.,0
But,1
very,2
few,2
employees,1
take,1
these,1
days.,0
Most,1
take,2
only,3
nine,2
days,2
of,2
"holiday,",2
according,2
to,1
the,1
labor,1
ministry.,0
Many,1
British,1
workers,1
think,2
that,2
a,3
two-week,11
summer,3
holiday,2
is,2
their,2
right,1
but,1
workers,2
in,2
Japan,1
think,1
that,1
a,2
four-night,8
vacation,1
is,1
a,1
big,1
self-indulgence.,2
By,1
"2020,",2
the,2
government,1
hopes,1
that,1
the,2
law,1
will,1
make,2
Japanese,2
employees,1
follow,1
the,1
example,1
of,1
British,1
"workers,",2
who,1
take,1
an,1
average,2
of,2
20,3
days',3
paid,2
annual,2
"leave,",2
and,1
workers,2
in,2
"France,",2
who,1
take,1
an,1
average,1
of,1
25.,0
Japan's,3
employees,1
are,1
respected,2
and,2
admired,2
in,2
the,2
rest,2
of,2
the,2
world,1
for,1
their,1
commitment,1
to,1
the,1
company.,0
But,1
they,1
often,1
have,1
no,1
time,1
for,1
anything,1
else.,0
Couples,1
don't,2
have,1
time,1
to,1
start,1
families.,0
"So,",2
Japan,1
has,2
a,2
low,2
birth,2
rate,1
and,1
the,2
population,1
is,1
declining.,0
More,1
employees,1
are,1
falling,3
ill,2
from,2
stress,1
or,1
even,1
dying,1
through,1
overwork.,0
Japanese,1
people,1
continue,1
to,1
work,2
"hard,",2
despite,1
studies,1
that,1
suggest,1
that,1
longer,2
hours,2
at,2
work,1
do,1
not,1
necessarily,1
make,2
people,1
more,1
productive.,0
About,1
22%,3
of,2
Japanese,2
work,1
more,3
than,2
49,1
hours,2
a,2
"week,",2
compared,2
with,2
16%,5
of,3
US,3
workers,2
and,2
11%,4
in,2
France,2
and,2
"Germany,",2
according,2
to,1
data,1
from,1
the,1
Japanese,1
government.,0
“Nobody,2
else,1
uses,2
their,2
vacation,2
"days,”",3
says,1
Erika,2
"Sekiguchi,",2
a,1
36-year-old,9
employee.,0
She,1
spends,4
14,4
hours,3
a,3
day,2
at,2
work,1
and,1
used,2
only,2
eight,2
of,2
her,2
20,2
days,3
of,3
paid,3
vacation,2
in,2
"2014,",2
six,2
of,2
which,1
were,1
sick,1
leave.,0
Yuu,3
"Wakebe,",4
who,2
works,2
at,2
the,2
health,2
"ministry,",2
admits,1
that,1
he,1
does,2
100,2
hours,2
of,2
overtime,1
a,1
month.,0
“It,1
is,1
a,2
worker's,3
right,2
to,2
take,2
paid,2
"vacations,”",3
Wakebe,1
said.,0
“But,1
sadly,1
workers,2
in,2
Japan,1
have,1
to,1
do,2
a,2
lot,2
of,2
extra,2
work,1
for,1
no,1
money.”,0
Workers,1
are,1
scared,1
that,1
their,2
colleagues,1
will,1
think,1
they,1
are,1
not,1
working,2
hard,1
enough.,0
This,1
is,1
one,1
reason,1
for,1
a,1
rise,1
in,1
stress-related,5
"illness,",4
early,2
death,1
and,1
suicide.,0
About,1
200,1
people,1
die,3
every,3
year,2
from,2
heart,2
attacks,3
and,3
strokes,2
in,2
"Japan,",2
caused,1
by,1
long,1
hours,1
and,1
hard,1
work.,0
The,1
prime,1
"minister,",4
Shinzo,2
"Abe,",2
is,1
not,1
known,1
for,1
taking,1
long,1
vacations.,0
But,1
even,1
he,1
has,1
said,1
that,1
companies,1
ask,2
too,2
much,2
of,2
their,2
employees,1
and,1
that,1
working,2
hours,2
in,2
Japan,1
are,1
too,1
long.,0
A,1
lonely,1
old,1
man,2
living,2
in,2
a,2
crater,2
on,2
the,2
moon,1
is,1
the,1
unlikely,1
focus,2
of,2
John,4
Lewis's,5
Christmas,2
2015,2
"advertisement,",2
as,1
the,2
department,2
store,1
puts,2
a,2
charitable,2
spin,1
on,1
its,1
latest,1
multi-million,2
pound,1
campaign.,0
Amid,1
increasing,1
hype,2
around,2
John,4
Lewis's,5
seasonal,2
"ad,",4
which,2
has,2
come,2
to,2
mark,2
the,2
beginning,2
of,2
the,2
Christmas,2
shopping,2
season,2
for,2
"many,",2
the,2
department,2
store,1
will,1
aim,1
to,1
use,2
its,2
profile,1
to,1
raise,2
hundreds,2
of,2
thousands,2
of,2
pounds,1
for,1
the,1
charity,1
Age,1
UK.,0
It,1
will,1
also,1
encourage,2
staff,2
and,2
customers,1
to,1
join,3
up,2
with,2
their,2
local,2
branch,2
of,2
the,2
charity,1
to,1
care,1
for,1
elderly,1
people,1
who,1
might,1
otherwise,1
be,1
alone,1
over,1
the,1
holiday.,0
The,1
retailer,1
has,1
spent,2
£7m,5
on,1
a,1
campaign,1
that,1
ranges,2
from,2
the,2
slick,2
TV,2
ad,1
to,1
a,1
smartphone,1
game,3
and,3
"merchandise,",4
including,2
glow-in-the-dark,20
"pyjamas,",2
as,3
well,2
as,1
areas,1
decked,3
out,2
like,2
the,2
surface,2
of,2
the,2
moon,1
in,1
11,1
stores.,0
After,1
two,1
years,2
of,2
successful,2
ads,2
featuring,2
cuddly,2
animals,2
–,2
a,2
bear,2
and,2
"hare,",2
then,2
a,2
penguin,1
–,1
this,2
"time,",2
the,2
retailer,1
is,1
tugging,2
at,2
the,2
heartstrings,1
with,1
a,1
story,1
of,1
a,1
young,1
"girl,",4
"Lily,",2
who,1
spots,1
an,1
old,1
man,1
living,3
in,3
a,3
shack,2
on,2
the,2
moon,1
through,1
her,1
telescope.,0
The,1
determined,1
child,1
tries,1
sending,4
him,3
a,3
letter,2
and,2
firing,3
a,3
note,2
via,2
bow,2
and,2
"arrow,",2
before,1
floating,2
him,1
a,1
present,1
of,1
a,1
telescope,2
tied,2
to,2
"balloons,",2
which,1
finally,1
enables,2
them,1
to,1
make,1
contact.,0
The,1
ad's,3
strapline,1
is:,2
“Show,2
someone,2
they're,4
loved,2
this,2
"Christmas,”",3
which,1
echoes,2
Age,4
UK's,5
own,2
campaign:,2
“No,3
one,1
should,1
have,2
no,2
one,1
at,1
Christmas.”,0
Profits,3
from,3
three,3
products,2
–,2
a,2
"mug,",6
gift,3
tag,2
and,2
card,1
–,1
will,1
go,1
to,1
the,1
charity.,0
“The,1
charity,1
really,1
resonates,4
with,4
people,3
at,3
this,3
time,3
of,3
year,2
and,2
the,3
ad,2
lends,3
itself,2
to,2
thinking,2
about,2
someone,3
who,3
lives,3
on,3
your,3
street,2
that,2
might,2
not,2
see,2
"anybody,”",3
said,1
Rachel,2
"Swift,",2
head,1
of,1
marketing,1
at,1
John,1
Lewis.,0
The,1
campaign,1
features,2
the,2
Oasis,2
track,2
Half,3
the,3
World,2
Away,1
reinterpreted,1
by,1
little-known,5
Norwegian,1
artist,1
Aurora.,0
The,1
ad,1
cost,2
£1m,5
to,1
make.,0
The,1
moon,1
scenes,1
were,1
shot,2
at,2
the,2
Warner,2
Bros,2
"Studios,",4
where,2
the,3
Harry,4
Potter,3
films,2
were,2
"made,",2
and,1
the,2
specially,3
built,2
set,1
was,1
created,1
by,1
one,1
of,1
the,1
team,1
behind,1
the,1
latest,1
Star,2
Wars,1
"film,",2
The,1
Force,1
Awakens.,0
As,1
in,1
the,1
last,1
few,1
"years,",2
John,2
Lewis,1
has,1
drummed,4
up,3
interest,2
in,2
their,2
most,3
recent,2
ad,1
prior,2
to,1
its,1
release,1
with,1
a,1
teaser,1
campaign,2
on,2
TV,2
and,2
social,2
media,1
using,2
the,2
hashtag,1
#OnTheMoon.,1
There,1
will,1
be,1
a,1
full,1
moon,2
on,2
Christmas,2
Day,2
2015,1
–,1
a,1
complete,1
"coincidence,",2
according,2
to,1
Swift.,0
In,1
"2014,",2
the,2
retailer,2
John,2
Lewis,1
also,1
spent,2
£7m,5
on,1
a,1
campaign,1
featuring,1
a,1
realistic,1
animated,1
penguin,1
and,1
a,1
young,1
boy,1
playing,2
together,1
to,1
the,1
tune,1
of,1
John,3
Lennon's,3
Real,1
"Love,",2
sung,2
by,2
British,2
singer-songwriter,5
Tom,1
Odell.,0
It,1
had,1
drummed,5
up,4
22,5
million,4
views,3
on,3
YouTube,2
by,2
the,2
first,2
week,2
of,2
"January,",2
ahead,1
of,2
the,3
16.6,3
million,2
clocked,1
by,1
Sainsbury's,3
ad,1
featuring,1
First,2
World,2
War,1
soldiers,1
sharing,1
a,1
bar,2
of,2
"chocolate,",2
the,2
UK's,3
next,1
most,2
popular,1
ad,1
of,1
2014.,0
Swift,1
said,1
"that,",2
despite,2
the,2
"hype,",2
John,2
Lewis,1
had,1
stuck,2
to,2
the,2
same,2
strategy,1
for,1
the,1
last,1
five,1
years.,0
“It's,2
all,1
about,1
thoughtful,1
gifting,2
and,2
going,3
the,3
extra,3
mile,2
for,2
someone,2
you,2
love,2
at,2
"Christmas,”",3
she,1
